0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
0.8281893,1.1747286,0.854859,0.77708447,1.1447551,0.8063222,0.7599944,0.41386092,0.6784012,0.6273348,0.80861014,0.78009164,0.7635349,0.68288344,0.6162768,0.4924046,0.796752,0.8935738,0.30685273,0.40055856,0.2436191,0.10146092,0.34253427,0.10666022,0.5240277,0.51189363,0.77983826,0.830988,0.5798867,1.008954,0.96693295,1.1617348,0.7794037,0.7814181,0.6459789,0.79607224,0.7434751,0.6973148,0.86076987,0.78647757,0.77105933,0.81928056,0.83342093,0.41545874,0.34489417,0.80377334,0.5168067,0.50418395,0.47263524,0.49402606,0.396839,0.37699282,0.3644174,0.26610854,0.44790417,0.865909,0.23663744,0.11509385,0.39734897,0.1689931,0.4949475,0.4546757,0.58727574,1.0937129,0.64849335,0.8233349,0.9461953,1.2076119,1.1943152,1.1675223,1.0900939,0.7559332,0.97602576,0.9854635,1.0931824,0.94243115,0.85831916,0.8873033,0.8540623,0.6808176,0.6768854,0.44138795,0.30833614,0.3326906,0.18431513,,,,,,,,,,,,,,,,,,,,,,
1.0285813,1.1623145,0.8055782,0.940499,1.0573207,0.5960754,0.74818355,0.59574556,0.67086387,1.1116006,0.6614141,1.2251683,1.1828132,0.8113262,1.0990524,1.0509131,0.87605256,0.6040196,0.58106965,0.3162351,0.34617168,0.12790392,0.2449036,0.20013033,0.73804504,1.0161337,0.72500116,0.67219317,0.4307353,1.2663447,0.88454366,0.8643564,0.93833065,1.1719187,0.8448225,1.0018885,0.6389012,0.8370813,0.71866745,0.8384551,0.682698,0.44252655,0.7539342,0.59703183,0.6815985,0.70303416,0.80821085,0.46220177,0.57032937,0.6956553,0.7533838,0.279491,0.26980436,0.4086098,0.45661193,0.35659856,0.09267622,0.36930576,0.28968987,0.3703471,0.6486958,0.32599127,0.9204531,1.1409739,0.8530272,1.1449424,1.1113751,0.923186,0.7127492,0.54162014,0.9281743,0.6739296,0.8518077,0.8388503,0.41450143,1.3467721,1.1674364,0.9939645,0.58792204,0.5402172,0.8142759,0.592146,0.3757426,0.46250713,0.17935741,,,,,,,,,,,,,,,,,,,,,,
0.93801063,0.9497937,0.69485587,0.56581205,0.8342718,0.7309932,0.7858917,0.85975665,0.6669494,0.5882095,0.73030293,0.73240125,0.58601004,1.0273923,1.0316998,0.4023095,0.43932077,0.7038474,0.7162293,0.77830905,0.59333616,0.26383975,0.34015346,0.55841,0.41883168,0.36156696,1.3057185,1.1185784,1.1627268,1.1293795,1.0563207,1.0466769,0.82189685,0.7958945,0.8176838,0.96398616,1.0284554,0.5731771,1.0256727,0.5114157,0.5218595,0.7971407,0.7794086,0.74499005,0.889341,0.6394786,0.86014307,1.1116036,0.6566289,0.43680435,0.45730722,0.21796519,0.39182746,0.39469227,0.2357862,0.24962647,0.21221241,0.68354714,0.36534315,0.724017,0.9237749,0.76954645,1.1434113,0.9258449,0.7925043,0.6248073,1.0006424,1.0633198,0.9789879,0.97398627,0.6823268,1.0028676,0.9813531,1.0036451,0.9096152,0.86988187,0.8335743,0.5201043,0.75331694,0.95097905,1.0552964,0.8451076,0.4733965,0.26050758,0.48912627,,,,,,,,,,,,,,,,,,,,,,
1.3238362,0.8707435,0.5430423,0.9968911,0.9425083,0.82337695,0.5522217,0.8239052,0.35899442,0.6198709,0.80396706,0.80572116,0.7167619,0.56891316,0.6832357,0.620008,0.43078992,0.31660888,0.86845064,0.4224524,0.183552,0.12957178,0.33438283,0.6615218,0.39131287,0.43429616,1.0903599,0.5374642,1.0953813,0.8057918,1.2578094,1.4040538,0.9192736,0.8466663,0.6833975,0.961586,1.0457627,0.6265231,1.0479714,0.6607593,0.50617766,0.62808,0.69612795,0.68946195,0.75272286,0.4749301,0.3744377,0.8351845,0.4282782,0.4387496,0.6406528,0.31283206,0.352076,0.34824273,0.12949482,0.15905766,0.38454828,0.30041945,0.5282459,0.45321116,0.8039705,0.91295284,0.96494997,1.0853373,0.9907623,0.8864429,0.99817306,1.0576688,0.76635087,0.86536145,0.75248986,0.72530895,0.98450446,0.8038055,0.8162236,0.6969729,0.55538064,0.7036133,0.77438945,0.60803753,0.47313988,0.57208383,0.36271018,0.2569303,0.24699818,,,,,,,,,,,,,,,,,,,,,,
1.3480124,1.2364807,1.0389171,0.75897443,0.98874044,0.69064707,0.755781,0.8026013,0.49517494,0.5220088,0.8456784,0.6157614,0.82203376,0.374388,0.55957663,0.34671122,0.7806893,0.3214419,1.0851074,0.83422345,0.23704463,0.40734205,0.37304032,0.24962609,1.0152504,0.89058906,0.9644621,0.6899995,0.85634613,0.98252666,1.2133079,1.1516463,0.7426543,0.7546024,0.53651714,1.2331423,0.69973785,0.66841626,0.93379164,0.8133214,0.9107383,0.95554554,0.72838885,0.86695373,0.45680434,0.7429926,0.534512,0.37187532,0.6254567,0.4591979,0.48063922,0.31973273,0.3140505,0.2624502,0.25032815,0.18494873,0.35717034,0.15945335,0.16276002,0.30279323,0.79881144,0.88121575,0.75225306,1.0631073,0.9247651,1.2355409,0.9654825,1.2991881,0.58873725,0.55860984,0.88786423,0.58737355,0.8492941,1.1273357,0.90410185,0.7560644,0.73351455,0.8019007,0.4699648,0.5379364,0.39865828,0.31651947,0.20691206,0.35063016,0.11576734,,,,,,,,,,,,,,,,,,,,,,
1.0456434,0.984033,0.9837769,0.939201,0.9515164,1.043205,0.8063596,0.9105502,0.6922947,0.9430155,1.1978917,0.72019,0.5633699,0.55416733,0.7809917,0.4937709,0.59128517,0.47596857,0.20881498,0.2246331,0.17264397,0.12807797,0.22473979,0.11395275,0.52341735,0.5767139,0.82420695,0.66885793,0.57935375,1.3066164,1.0071551,0.8867818,1.2816229,1.0028666,1.1296552,1.0647011,0.9197182,0.6080789,0.9396827,0.5518434,1.2291193,0.7682494,1.0401926,0.8663855,0.5977499,0.99496275,0.9169899,0.57866216,0.46302444,0.66382647,0.42917082,0.16829172,0.31526133,0.24850442,0.3045682,0.38647786,0.3368709,0.449008,0.37476236,0.20957786,0.74377215,0.7394695,0.5811747,0.8196828,0.9221411,0.9020721,1.1423246,1.3956772,0.57046926,0.85088885,0.75410473,1.1233301,0.91351646,0.8522729,1.2441646,0.9537803,0.8390155,0.6724818,0.7850819,0.49676412,0.6247219,0.7955611,0.15917133,0.33133045,0.43963587,,,,,,,,,,,,,,,,,,,,,,
0.98304695,1.2263414,0.7835738,0.98146206,0.7771946,0.7746569,0.69974625,0.7803358,0.6364862,0.5933906,0.84750134,0.4595016,0.7759698,0.61414045,0.83711797,0.48415735,0.7728772,0.4718921,0.30833343,0.31521627,0.23502138,0.15798387,0.35189456,0.28235912,0.92788106,0.7941826,0.7174284,1.1219617,0.88182986,1.0835671,0.94079006,1.4177808,1.0832324,1.0103472,0.67886025,1.042003,0.8467132,0.67056584,0.8604016,0.8415242,0.72899944,0.91712433,0.8654228,0.68525213,0.4340735,0.4497423,0.4482857,0.67846596,0.6260399,0.5809991,0.7007817,0.45548078,0.7187367,0.13083039,0.2775603,0.32026142,0.0979403,0.2375788,0.2342144,0.38976106,0.6317419,0.7121991,0.6768302,1.108371,0.9049241,0.8422408,1.1648473,1.3495016,0.97564316,0.49729002,0.7406433,1.0445272,0.7424898,0.8873797,0.6521125,0.88935935,0.7056058,0.46705472,0.69050205,0.83195215,0.5686855,0.66659033,0.51646554,0.38528848,0.37990767,,,,,,,,,,,,,,,,,,,,,,
1.118601,1.0804298,0.9479794,0.95147103,1.1732628,0.8650167,0.95130837,0.6153263,0.83305895,1.1393559,0.75622565,1.149792,1.0696727,0.7289271,0.4538843,0.56232375,0.269011,0.60191476,0.42754924,0.34398806,0.26834163,0.179859,0.25667876,0.344985,0.9576082,0.8172525,0.52205014,1.1608405,0.99225837,0.9920736,0.8556082,1.0845412,0.8047465,1.0830989,0.9116504,0.62881106,0.88253987,0.54458797,0.9715952,1.0445477,0.57454735,0.8180625,0.7016015,0.8610492,0.66650647,0.5080107,0.64338577,0.6669398,0.63058263,0.53233933,0.51886356,0.27226016,0.32708606,0.3366665,0.13794802,0.21309914,0.0828845,0.28394562,0.44614282,0.4860651,0.7601539,0.66488177,1.0097837,1.0914917,0.86855274,0.85980177,1.3202249,1.2294538,0.79694664,0.7301171,0.92051756,1.0571749,1.0535327,1.3153023,1.0991704,0.7416888,0.61181366,0.70135415,0.72387064,0.44034722,0.6156292,0.57226247,0.21017256,0.29161373,0.2813314,,,,,,,,,,,,,,,,,,,,,,
0.97305363,0.86051077,0.80760807,0.91346353,0.74681675,0.8095817,0.7597611,0.8665577,0.62357897,1.1921314,1.0882354,1.1543813,0.87980574,0.78719234,0.7460562,0.59036934,0.3946755,0.3517761,0.30514887,0.9463703,0.14104542,0.13615508,0.41242704,0.36338064,0.8891947,0.5129048,0.504638,0.7166163,0.7374024,1.0063015,1.1525501,0.9276658,0.92756814,1.04561,0.9835942,1.0864743,0.92833436,1.0875012,0.7313921,0.90985286,0.9730699,0.7084751,0.39147243,0.69340146,0.9790757,0.6114665,0.9227336,0.637107,0.573806,0.7287593,0.53417915,0.29251826,0.85997707,0.2019006,0.53371894,0.42543224,0.117258385,0.223527,0.4012198,0.25369874,0.77425206,0.8218904,1.1220808,0.7657005,0.59987843,0.7911608,0.81365883,0.89671934,0.88727844,0.5617645,1.1565657,0.7465797,1.0777504,0.88082683,1.0790983,0.8640925,0.83826655,0.52351207,1.060233,0.63169736,0.42381734,0.46528175,0.33444232,0.46237892,0.24152096,,,,,,,,,,,,,,,,,,,,,,
0.6915561,1.1805149,0.7681128,0.99123955,0.69308585,0.68349606,0.4642552,1.0727714,0.5946246,0.6386682,0.85681,0.7920933,0.7747973,0.45079374,0.6152942,0.34439152,0.33510965,0.45261285,0.5326059,0.5606956,0.06939019,0.09311895,0.07860307,0.6650385,0.14463528,0.14804266,0.4974924,0.96375996,0.9954794,1.2716775,1.0786574,1.2403439,0.7382573,1.2689544,0.898183,0.7932762,0.78803,0.5705962,1.0386504,1.141936,0.28963366,0.57963276,0.53072655,0.3686411,0.3206143,0.64828354,0.4634093,0.5017475,0.6016397,0.4574102,0.5574063,0.39656514,0.9153364,0.26432776,0.29901698,0.32240522,0.06922981,0.14583622,0.10954831,0.55585426,0.51831007,0.5671253,0.7977952,0.7054239,1.2008182,0.84591943,0.9519421,1.1772553,0.7719191,0.82568675,0.5421278,1.2154596,1.0583225,0.9924034,1.0750086,0.96708643,0.6979593,0.591314,0.7826016,0.46030614,0.39222637,0.37653762,0.3984804,0.19164284,0.39419186,,,,,,,,,,,,,,,,,,,,,,
1.1678565,0.91732776,0.85427797,0.73457915,1.2370268,0.59911865,0.81717414,0.76150674,0.7698148,0.522847,0.9614499,1.0875931,0.7263083,0.37442923,0.9951752,0.761792,0.5194215,0.19114703,1.040172,1.0309851,0.082263045,0.06017959,0.08149912,0.085245565,0.44692603,0.6756608,0.5322903,0.7529425,0.39170325,1.4409609,1.0807602,0.866707,0.9513624,1.0468391,0.8713293,0.8404232,0.9966955,0.39215663,1.0016253,1.1634157,0.79726976,0.8331958,0.5523454,0.8114644,0.76469034,0.45062634,0.7135649,0.45765606,0.43966615,0.44081733,0.5401848,0.183832,0.23674513,0.6265768,0.12557015,0.18379737,0.112455115,0.60716057,0.7263827,0.8540929,1.0763117,1.0516913,0.7772317,0.995679,0.8063643,1.2382389,0.8790961,0.8933748,0.6354355,0.5832042,0.5122605,0.5408989,0.732647,1.1454536,0.49682343,1.0516173,0.9817373,0.70072734,1.010976,0.65702105,0.92020255,0.42508352,0.31415582,0.2705468,0.15441003,,,,,,,,,,,,,,,,,,,,,,
1.0589018,1.1473625,0.8652206,0.9338777,1.194843,0.8612509,1.0389019,0.60711634,0.7853979,0.5826996,0.8372308,0.65753376,0.7231493,0.63744354,0.93313336,0.41211268,0.42499352,0.64391613,0.7331314,0.59844315,0.24958086,0.7680142,1.285335,0.80732214,0.71892756,0.62882996,1.0643805,0.81399506,1.0377781,1.1379181,0.82187045,1.0807015,0.9391417,0.84841317,0.96356696,1.1275213,1.0572987,0.83402336,1.0346824,0.9533838,0.77393305,0.9338233,0.91706103,0.6338554,0.8962787,0.63314354,0.6973949,0.5782953,0.6497231,0.7778076,1.0653832,0.22078766,0.27918804,0.25104734,0.3177953,0.30698133,0.1800233,0.5941984,0.83152044,0.8240308,0.82495075,0.91248643,1.0217531,0.8811523,1.0967922,0.80113536,1.1967018,1.2312853,0.798775,0.8643965,0.7596405,0.99193597,0.9530793,1.0016919,1.1656379,1.2004619,0.6058142,0.82570803,0.70325863,0.75396526,0.730274,0.7199973,0.24904932,0.3505201,0.28271315,,,,,,,,,,,,,,,,,,,,,,
1.0391923,0.8878493,0.9812218,0.6536196,1.1157943,0.8897688,1.0330808,0.82407385,0.6167305,0.40909898,0.87347233,1.0690591,0.85238427,0.69209844,0.46559486,0.6710066,0.40728647,0.84236735,0.23488925,0.36300272,0.278139,0.14841625,0.22592998,0.13223828,0.7980579,0.8782737,0.58452785,0.8390632,0.84818417,0.95959234,0.94346064,1.2092532,1.0608978,0.99919885,0.9355811,0.8178152,0.7947804,0.93770516,0.7967929,0.8941906,0.671341,0.63882077,0.83689994,1.0873408,0.7835684,0.8919376,0.46169913,0.78007483,0.48614728,0.5614308,0.29285917,0.5075696,0.54404765,0.802792,0.25537792,0.37979022,0.19188699,0.2983052,0.15957181,0.5843127,0.50242364,0.5442514,0.82863635,0.7377636,0.68796575,0.7653758,1.1740477,0.9527267,0.8980392,0.6389142,0.9501815,1.0526178,0.89924943,1.1325102,0.9992406,0.98162067,0.7928556,0.55172926,0.50519705,0.49453983,0.38942456,0.6432025,0.8750794,0.40602148,0.25011677,,,,,,,,,,,,,,,,,,,,,,
1.0410968,1.3328822,0.81976026,1.0728282,1.0065695,0.6501065,0.81377655,0.6119854,0.7235498,0.391684,0.9811445,0.75634134,0.82497895,0.7879002,0.83803856,0.4749242,0.7922754,0.5913039,0.37180302,0.3957718,0.37150884,0.19841681,0.27267,0.17022717,0.28194702,0.5011174,0.72083086,0.7640514,0.5231413,0.9677163,1.1433911,1.0574679,0.9732097,0.98722684,0.7672366,0.92362916,0.7642262,0.708349,0.8152686,0.7874867,0.79757476,0.72377574,0.91662055,0.91190886,0.34442082,0.5960927,0.6734669,0.2579917,0.6800503,0.78171873,0.78577256,0.5521905,0.38266915,0.47238776,0.4091202,0.48158664,0.17465279,0.17004429,0.19899087,0.15807183,0.35267845,0.45808494,0.7718903,0.8808647,0.74252826,1.1174587,0.8854071,1.2848163,1.0841041,1.2568786,0.99836314,0.8198268,0.9309387,0.64985716,1.1693463,0.754238,0.9450797,0.9264763,0.90091723,0.6810423,0.74280673,0.72356653,0.33783194,0.44603828,0.2546456,,,,,,,,,,,,,,,,,,,,,,
0.8131725,0.9161542,0.91141295,0.76612025,1.0546165,0.89905626,0.82539463,0.8939164,0.7744647,0.44826174,0.82284003,0.7280379,0.59601223,0.7388425,0.6045251,0.51557577,0.50932264,0.6066301,0.2668006,0.23860838,0.24350235,0.2606699,0.46431887,0.11112056,0.3167991,0.44331667,0.42359397,1.114394,0.9383924,0.7218649,0.8536431,0.7569708,0.9561823,1.0049777,1.0402409,1.0887048,0.9519881,0.7678501,0.7599054,0.951477,1.1252041,0.85236967,0.90419877,1.0936888,0.86751264,0.37287012,0.6612064,0.6159721,0.58855027,0.63574034,0.77020204,0.72694844,0.79236513,0.36074415,0.44237307,0.31009609,0.14206783,0.48689538,0.29087383,0.20760393,0.970877,0.9986953,0.99583393,0.9662673,0.8807509,1.1229427,0.9566051,1.1014922,1.0555425,0.5891738,0.87991565,0.8103237,0.6398431,0.905872,1.2247541,0.7520605,1.002805,0.9634793,0.91956156,0.8629649,0.97900826,0.68413985,0.4916466,0.6016521,0.2700815,,,,,,,,,,,,,,,,,,,,,,
0.96822315,0.9741137,1.0856216,0.9629561,1.0641085,0.8893773,0.6000601,0.97771037,0.68106514,0.67327744,1.0125201,1.1894493,0.954044,0.61188394,0.9145545,0.46426868,0.48535553,0.3253057,1.1546475,0.7754835,0.24480957,0.09688728,0.15116817,0.12429628,0.5942591,0.45848316,0.7122844,0.7384862,1.1484405,0.7214,0.9138144,1.0595104,0.8437493,1.0005499,1.1044968,0.7756917,0.5496889,1.0770352,0.71646756,0.6752871,0.93888944,0.9260224,1.0790992,0.91568536,1.0629079,0.4472183,0.54824364,0.6258312,0.4633558,0.4774462,0.5336817,0.40663758,0.3916015,0.7010204,0.15224768,0.21123551,0.26005533,0.4166143,0.28913093,0.6425602,0.7694927,0.9568537,0.95655453,1.0494405,1.0064282,0.7815333,0.85224915,1.1548418,0.6799646,0.72859967,0.85769385,0.86084914,0.9589736,0.7919453,1.1347182,0.86369747,0.8715906,0.8581541,0.6936754,0.58206755,0.45059267,0.32580116,0.2611086,0.49700665,0.52501905,,,,,,,,,,,,,,,,,,,,,,
1.0172614,0.67793643,0.89891064,0.7388625,0.8459964,0.9875148,0.9149588,0.961927,0.85163975,0.8255291,0.5963754,0.7012308,0.7675533,0.5755636,0.5279631,0.6076223,0.4822976,0.34313628,1.0198467,0.74414194,0.26789063,0.27873835,0.2371102,0.5683535,0.59468645,0.18682241,0.64732933,0.7580036,0.9152145,0.6085941,0.9505418,0.8085305,0.9389607,1.0113332,0.5908028,0.95046157,1.1093366,0.72726333,0.8448385,0.59606516,0.4591344,0.41353652,0.32143483,0.48917973,0.44258243,0.52504134,0.52520335,0.55182374,0.4260765,0.54038507,0.52998793,0.7526132,0.24048027,0.33840021,0.4061634,0.37757593,0.10367358,0.17904264,0.14429194,0.5275758,0.4960123,0.5258515,0.7734789,1.086852,0.9579334,0.88452244,1.119445,0.79825133,0.73476756,0.64967215,0.69812495,1.0081737,0.8961434,0.74815357,0.6872263,0.7099642,0.629664,0.6806982,0.7949001,0.71868914,0.5439617,0.42016268,0.38190067,0.40921965,0.291624,,,,,,,,,,,,,,,,,,,,,,
1.0384611,0.87780946,0.8116131,0.91731334,0.9884001,0.68600994,0.7363406,0.9423892,0.62771785,0.96299034,0.8787029,0.7873933,0.62419486,0.59051305,0.5090393,0.27440625,0.36330688,0.4417748,0.94971615,0.72610956,0.3001051,0.3542034,0.4407574,0.0903295,0.13196409,0.21372283,0.36793894,0.594708,0.71561503,0.70485795,0.9318142,0.9136643,1.0340717,0.93452996,0.82772356,1.1664084,1.1124693,0.7330718,0.9746675,0.9120155,1.0291668,1.0053173,0.9739385,1.036926,0.8170132,0.7960373,0.8783052,0.5799543,0.51898575,0.3723122,0.2812458,0.29569566,0.49516496,0.24607,0.17427242,0.3288614,0.04596326,0.081518695,0.18750903,0.4105344,0.38322932,0.5855357,0.72430384,1.0600362,0.96878266,0.94936854,1.1852577,1.2061001,0.94585174,0.8902959,1.0056392,1.1975167,0.7380762,1.1213046,1.1031288,0.8113181,0.74871105,0.7964581,0.8666385,0.28860003,0.33817843,0.6578826,0.22161289,0.48023066,0.22156592,,,,,,,,,,,,,,,,,,,,,,
1.1532121,1.3601496,0.7415033,0.82810646,0.91325176,0.8244388,0.9737776,1.0892302,1.0618361,0.9750009,1.1096692,0.917777,0.41285685,0.5204019,0.85343194,0.62045217,0.70666486,0.3576423,0.30618238,0.43140212,0.14445427,0.13805489,0.21002351,0.14348276,0.77998203,1.0591713,0.33003867,0.83241755,0.81659776,0.99128056,0.9969331,0.7851118,1.1624024,1.14349,1.1243104,1.066664,0.88176465,1.0624161,0.81195235,0.93214643,1.0588051,0.93248117,1.1714251,0.74663895,0.8665055,0.895258,0.9667369,0.8557364,0.8226513,0.72248626,0.85177016,0.31793106,0.73971254,0.2661192,0.48935863,0.47405612,0.18026592,0.4309472,0.41756555,0.7431704,0.36556858,0.71971333,1.010833,0.57026786,0.489569,0.84934896,0.83909416,1.1994265,0.7524983,0.91407865,0.96980214,0.9662414,1.0427586,1.2236494,1.0538802,0.7499741,0.89281034,0.73249835,0.85914004,0.7057843,0.58671254,0.5819498,0.42165217,0.5276022,0.41880843,,,,,,,,,,,,,,,,,,,,,,
0.84239763,0.9479225,1.0121162,0.6024553,0.9911682,0.6905016,1.1817198,0.6608516,0.6905191,1.2591178,0.9591304,0.7171722,0.8555193,0.8361134,0.61926335,0.6946528,0.8622444,0.49001563,0.44033927,0.27394012,0.39719632,0.10811025,0.20905158,0.24606839,0.64124984,0.811901,0.6781464,0.71677166,0.59240884,1.1050435,1.0850419,0.8676289,1.037901,1.1260804,0.791648,1.2633781,1.269582,0.72329366,1.0093533,0.7941425,0.7222838,0.85810155,0.69076663,0.6163437,0.7549695,0.6294128,0.7939403,0.39054582,0.35525042,0.5812747,0.40682864,0.4430536,0.50212896,0.37459195,0.33152363,0.362773,0.23402514,0.47041973,0.47180465,0.8314118,0.46773145,0.3422157,1.194353,0.86736345,1.2589018,0.9209753,0.8496945,0.81789696,0.7255917,0.6955679,0.7069113,0.7970433,0.9806138,0.7274976,0.45475325,1.1531407,1.0802369,0.8152155,0.6156285,0.43975747,0.8025234,0.71157366,0.28060627,0.31210035,0.16443172,,,,,,,,,,,,,,,,,,,,,,
1.18532,0.9474999,0.8345817,0.6352047,0.7252086,0.49971208,0.70443827,0.77381116,0.37969297,1.1927793,0.7845687,0.81664115,0.8964413,0.68514353,0.7353442,0.34760892,0.43203333,0.36009055,0.32662702,0.28037918,0.15780742,0.12168843,0.18902971,0.29284728,0.33115697,0.26935935,0.58232796,0.90123177,0.5223638,0.8251444,0.97758615,1.087951,1.1058854,0.9705033,0.8228837,0.680671,0.9404852,0.8104261,0.6455701,0.6995519,1.3016015,0.8375244,0.9653947,0.7251625,0.5297744,1.0423529,0.70898396,0.39315337,0.6874576,0.6651493,0.706545,0.47408593,0.710039,0.28187686,0.29255086,0.32050526,0.09623775,0.13315699,0.27883005,0.2508648,0.8219957,0.7288528,0.90103126,1.0499148,0.93954176,0.7931188,1.1524705,1.138852,0.6840123,0.7263477,0.84622216,1.0865709,0.7697993,0.86084855,1.0570092,0.9081597,1.0561159,0.9972242,0.82683545,0.94595397,0.6169343,0.7162107,0.48858443,0.5250216,0.31222418,,,,,,,,,,,,,,,,,,,,,,
1.1227932,1.1342562,1.0449269,0.7847442,0.9119458,0.6999197,1.0120502,0.76859283,0.6398938,0.75624907,0.93950844,0.90150154,0.5315167,1.0335603,0.4524609,0.34097502,0.42792165,0.27733237,0.77502203,0.95301104,0.1391474,0.08027118,0.15501449,0.74179393,0.27559367,0.2509715,0.91040176,0.736237,0.90208465,1.1265748,1.1177475,0.680949,0.9228038,0.9626314,0.64959806,1.1683776,0.76168954,0.94386464,0.7159664,0.7738343,1.0342447,0.97249365,1.302098,0.81396794,0.6404926,0.9149588,0.7298271,0.64067054,0.7136714,0.3805717,0.5895895,0.1958738,0.32570362,0.33407322,0.17575675,0.26315075,0.07473285,0.24340506,0.17996979,0.7086528,0.80045503,0.7746815,1.0355,1.2235155,0.81495285,0.7048481,1.1528643,1.1324255,0.6342974,0.5906999,0.6650926,1.2201709,0.80727917,1.161684,1.3913475,0.75945497,1.0011916,0.87728816,0.60503954,0.6427081,0.57027644,0.37509894,0.2883384,0.25928903,0.5287887,,,,,,,,,,,,,,,,,,,,,,
0.8626211,0.70993,0.99799275,0.86959416,1.1467746,0.7606315,0.7796173,0.7960836,0.5121179,0.66784185,0.69872135,0.6440171,0.6170835,0.8974402,0.5975658,0.71720195,0.64885014,0.26602146,0.49301538,0.6726061,0.289297,0.43502817,0.4316381,0.28824311,0.6751758,0.793122,0.33045456,0.79651815,0.7515315,1.0660849,0.7598075,0.91901255,0.94853,0.64148414,0.83715415,0.7576201,0.88401,0.65393925,0.5685304,1.1271254,0.6512165,0.6344653,0.57860595,0.9686065,0.7027335,0.71614736,0.670114,0.8624938,0.47044125,0.8012884,0.6787784,0.42295498,0.7956085,0.36006406,0.4385908,0.68423307,0.16808444,0.117883,0.45427683,0.7395882,0.9482728,0.86883736,0.91347176,0.67007834,0.5812194,0.94968104,1.0580429,0.7022676,0.53588164,1.0002841,0.8561786,0.6578268,0.7835114,0.71109897,0.9948985,1.006859,0.86163926,0.8197984,0.78590053,0.5325553,0.6050106,0.69463915,0.5712548,0.76462513,0.3919165,,,,,,,,,,,,,,,,,,,,,,
1.3132193,1.110601,1.1603844,0.69831604,1.1131167,1.0576594,0.9805515,0.6705389,0.69593155,0.65923035,0.9119108,0.68631774,0.9981809,0.87641644,0.748631,0.4379913,0.43861705,0.33139083,0.79537606,0.8151276,0.18071434,0.77916944,1.0571907,1.0180379,0.7144191,0.6524301,1.2930311,1.0111395,1.0830812,0.9864108,1.1515763,1.0364708,1.1809349,1.0790173,0.9879435,0.6955323,0.8187058,0.7983553,0.717014,0.5392997,0.5382828,0.7047961,0.71341604,0.70690495,0.69102573,0.6531348,0.8436313,0.6405628,0.5309022,0.51858395,0.96204036,0.26488867,0.31890827,0.26870093,0.46756727,0.54551214,0.24148561,0.6132423,0.5965001,0.4987447,0.7964147,1.0360047,0.77592844,0.9447746,0.899252,0.9073299,1.0711052,0.902198,0.9784538,0.9110987,0.96746296,0.94106287,0.7915705,0.8639409,1.1924053,0.93917066,1.1187919,1.0407487,1.0279334,0.69822156,0.8096629,0.93156344,0.36678484,0.2779297,0.4770415,,,,,,,,,,,,,,,,,,,,,,
1.1368891,0.9875497,0.8841425,1.028802,0.84241307,1.0372099,0.6468196,0.6872307,0.5628789,0.7947599,1.0854918,0.7391355,0.6568316,0.59101504,0.5897531,0.8683552,0.6619357,0.19557682,0.798605,0.97419524,0.14110631,0.11213354,0.13890171,0.79240453,0.2326107,0.39625683,1.1184046,0.70341176,0.95219654,1.2118387,0.7866934,0.9229914,1.0334703,0.880348,0.8498597,0.75552595,0.9360347,0.9839527,0.78722745,1.0501462,1.358003,0.901429,0.7161186,0.7786237,0.6782421,0.704122,0.74324447,0.8075993,0.5288345,0.59492713,0.5490495,0.36262047,0.2978071,0.5576152,0.25461113,0.22938028,0.19583985,0.11787985,0.20776345,0.81021106,0.6548899,0.47915843,0.70509607,0.84430903,0.8098601,1.1069944,1.0176808,1.1789579,0.5503731,0.7716743,0.9563452,0.8793336,1.1201929,1.1137881,1.0464655,0.86090946,0.9657794,0.7353379,0.6034345,0.67448705,0.5555721,0.5409522,0.28112563,0.47597855,0.5449562,,,,,,,,,,,,,,,,,,,,,,
1.0616316,0.68306226,0.9641168,0.9516627,1.1345717,0.84144413,0.9224302,1.1498897,0.69542336,0.99237573,0.9856553,0.9015864,0.7932802,1.0595118,0.6396451,0.8693634,0.43746626,0.6753234,0.5037989,0.58467054,0.34762,0.21926862,0.2988892,0.14707157,0.21616057,0.4875394,0.4856076,0.7061145,0.8567167,0.8298305,0.9133137,0.7088865,0.9452091,0.94274867,0.92735934,1.2385607,0.9161152,1.0718595,0.5689012,0.8731169,0.70418733,0.71597356,1.3798088,0.8148908,0.857796,0.82127255,0.98668414,0.56983984,0.37616217,0.37807763,0.3844756,0.41984123,0.29913762,0.18698871,0.22556488,0.58096004,0.08600912,0.15734108,0.18606551,0.46052238,0.85115236,0.9180073,0.90044844,1.0595741,0.9421675,0.79679364,1.131783,1.1407129,1.1015849,0.86240906,0.84055585,1.1126382,0.65703475,0.77576935,1.0104233,0.8844103,0.9651865,1.0625039,0.86601025,0.5690906,0.7429652,0.7526984,0.34958753,0.27240473,0.13564141,,,,,,,,,,,,,,,,,,,,,,
